ID,חברה,מס' אתר,עיר,כתובת האתר,רשות מקומית,תחום שיפוט,X_ITM,Y_ITM,סוג אתר,תאריך היתר הקמה,תאריך היתר הפעלה,בדיקה תקופתית אחרונה,היתר קרינה,עוצמה מרבית תיאורטית בµW לסמר,תוצאה מירבית ב% ביחס לסף הבריאות,תאור נקודה בה התקבלה תוצאה מירבית,טכנולוגיית שידור
2418,PHI (משרת את הוט ופרטנר),WE6176C,בני ברק,תורת חיים 12,עירית בני ברק,בני ברק,184917,664797,תורן על הגג,11/09/2023,18/10/2023,07/08/2025,יש היתר,10.4,1.33,צומח צדיק 9 במרחק 80 מטר,דור  2 3 4 5
7366,פלאפון,330245,תל אביב,לה גרדיה 9,תל אביב יפו,תל אביב יפו,179900,663004,אנטנת עוקץ,27/04/2022,19/01/2023,07/08/2025,יש היתר,53.7,7.93,בחלון בבניין משרדים ברחוב לה גווארדיה 7,דור 3 4 5
4535,פלאפון,210327,ירושלים,"רח` על""ר",ירושלים,ירושלים,222555,628961,תורן קרקעי,06/03/2025,20/08/2025,07/08/2025,יש היתר,18.4,2.648,במבנה קניון קומה 1,דור 3 4 5
5746,פלאפון,216618,ירושלים,שדרות שיירת עטרות,ירושלים,ירושלים,221419,635279,תורן קרקעי,24/03/2021,22/02/2022,07/08/2025,יש היתר,31.3,4.882,במבנה מגורים - קומה 3 במרחק 100 מטר ובכיוון °20.,דור 3 4
1217,PHI (משרת את הוט ופרטנר),EA2206D,ירושלים,רח` החבצלת,עירית ירושלים,ירושלים,221142,632308,אנטנה משתפלת,16/06/2025,22/09/2024,07/08/2025,יש היתר,61.3,7.78,רח` חבצלת 19 ב - מבנה מגורים - קומה 3 במרחק 38 מטר,דור  2 3 4
1112,PHI (משרת את הוט ופרטנר),WE3132A,פתח-תקווה,ירקונים   היפר רוזנפלד,עירית פתח תקווה,פתח תקווה,191012,668777,תורן קרקעי,25/08/2024,23/09/2024,07/08/2025,יש היתר,7.3,1.3,מתחם גן ארועים במרחק 95 מטר,דור  3 4 5
1906,PHI (משרת את הוט ופרטנר),WE3611F,פתח-תקווה,בית עלמין סגולה,עירית פתח תקווה,פתח תקווה,189309,667735,תורן קרקעי,19/09/2021,27/12/2021,07/08/2025,יש היתר,52.4,7.59,במבנה מסחרי - קומה 3 במרחק 83 מטר,דור  2 3 4 5
203,PHI (משרת את הוט ופרטנר),JW1181A,מעלה החמישה,בית מלון - מעלה החמישה,מ.א מטה יהודה,מעלה החמישה,211192,635906,תורן על הגג,14/07/2021,29/11/2021,07/08/2025,יש היתר,7.1,1.21,במבנה - קומה 4 במרחק 24 מטר,דור  3 4 5
3635,פלאפון,344002,גבעתיים,המרי 53,גבעתיים,גבעתיים,182746,664399,מתקן גישה אלחוטי,19/04/2023,30/11/2023,07/08/2025,יש היתר,32.5,6.59,בתוך מבנה משרדים ומסחר קומה עליונה,דור 3 4
3192,פלאפון,340378,רמת גן,אביבים 6,רמת גן,רמת גן,182536,666520,מתקן גישה אלחוטי,17/02/2022,31/01/2023,07/08/2025,יש היתר,31.3,7.87,בתוך אביבים 4,דור 3 4
3205,פלאפון,340541,רמת גן,אלוף דוד 185,רמת גן,רמת גן,182762,662292,אנטנת עוקץ,08/03/2022,04/05/2022,07/09/2025,יש היתר,56.7,7.06,בתוך מדרשה,דור 3 4
736,PHI (משרת את הוט ופרטנר),EA1607K,קליה,פארק אטרקציה,מ.א מגילות,מגילות ים המלח,247637,630217,תורן קרקעי,10/08/2022,05/12/2022,07/09/2025,יש היתר,2.6,0.59,שומר במרחק 35 מטר,דור  3 4
5084,פלאפון,812567,בן שמן,רחוב מעלה מחמל,חבל מודיעין,חבל מודיעין,192241,650702,תורן קרקעי,07/05/2025,10/09/2025,07/09/2025,יש היתר,3.4,0.358,בית קירור במרחק 18 מטר ובכיוון70,דור 4 5
4974,פלאפון,360023,חולון,האורגים 13,חולון,חולון,181268,657603,תורן על הגג,08/07/2024,15/09/2024,07/09/2025,יש היתר,8.9,1.513,במבנה רחוב האורגים 10 קומה 2 במרחק 78 מטר ובכיוון °265.,דור 3 4 5
8255,פלאפון,610306,צפת,גבעת האוטובוס,צפת,צפת,248755,762473,תורן קרקעי,04/09/2025,16/10/2025,07/09/2025,יש היתר,.0,0,אין אזור מאוכלס ברציפות,דור 3 4 5
7496,פלאפון,712524,נתיבות,הארי 87,נתיבות,נתיבות,160370,592507,מתקן גישה אלחוטי,07/03/2022,21/02/2023,07/09/2025,יש היתר,24.5,3.38,חייל הקשר 1  קומה עליונה,דור 3 4
8395,סלקום,1227,מג`דל שמס,רכבל עליון,גולן,גולן,273465,801330,תורן על הגג,27/03/2025,21/09/2025,07/09/2025,יש היתר,19.7,2.878,במבנה רכבל קרקע,דור 2 3 4
4211,פלאפון,811431,רחובות,מכון ויצמן,רחובות,רחובות,182903,646436,אנטנה משתפלת,09/05/2024,22/01/2024,07/09/2025,יש היתר,3.5,0.616,בקומה מתחת במרחק 12 מטר ובכיוון °285.,דור 3 4
8,PHI (משרת את הוט ופרטנר),JS1056E,ירושלים,מכללה להנדסה,עירית ירושלים,ירושלים,218449,630722,אנטנת עוקץ,30/08/2021,22/12/2021,07/09/2025,יש היתר,52.3,9.01,במבנה בשטח המכללה - קומה 1 במרחק 40 מטר,דור  2 3 4 5
2042,PHI (משרת את הוט ופרטנר),SO5582B,רחובות,כפר בילו,עירית רחובות,כפר ביל''ו,183707,642923,תורן קרקעי,23/10/2023,23/11/2023,07/09/2025,יש היתר,4.0,0.89,חממות במרחק 30 מטר,דור  2 3 4
1166,PHI (משרת את הוט ופרטנר),WM3501D,בת ים,אנילביץ 17 בת ים,עירית בת ים,בת ים,176694,658855,מתקן גישה אלחוטי,05/06/2025,25/09/2025,07/09/2025,יש היתר,63.1,7.58,מפלס גג שכן צפוני במרחק 1.70 מטר,דור  3 4
1641,PHI (משרת את הוט ופרטנר),NE4330A,רמת דוד,רמת דוד,מ.א עמק יזרעאל,רמת דוד,219400,731346,תורן קרקעי,01/08/2023,26/11/2023,07/09/2025,יש היתר,4.5,0.99,רפת במרחק 60 מטר,דור  2 3 4 5
6718,פלאפון,830990,אשקלון,שד` דרום אפריקה  65,אשקלון,אשקלון,159287,621033,מתקן גישה אלחוטי,28/02/2022,27/04/2022,07/09/2025,יש היתר,20.0,2.61,דרום אפריקה 32 קומה עליונה,דור 3 4
7890,פלאפון,730059,ערד,מואב 87 מלון נוף מרגוע,ערד,ערד,222314,574349,אנטנת עוקץ,13/05/2025,30/06/2022,07/09/2025,יש היתר,2.7,0.47,בתוך מבנים,דור 3 4
3140,פלאפון,132052,מודיעין מכבים רעות,א.ת חדש מודיעין,מודיעין רעות,מודיעין מכבים רעות,196987,647702,אנטנת עוקץ,06/11/2024,30/12/2024,07/09/2025,יש היתר,56.7,6.375,מבנה רחוב המעיין 46 קומה 2,דור 3 4 5
3129,פלאפון,131665,אלון,רח` האופק  אלון,מטה בנימין,מטה בנימין,233548,637846,תורן על הגג,19/08/2024,30/12/2024,07/09/2025,יש היתר,29.6,3.655,מבנה חד קומתי קרקע,דור 3 4 5
7085,פלאפון,711725,באר שבע,"בריכת רמות ב""ש",באר שבע,באר שבע,182900,577022,תורן קרקעי,01/07/2025,05/05/2021,08/01/2025,יש היתר,.0,0,אין אזור מאוכלס ברציפות,דור 3 4
7090,פלאפון,711760,רמת חובב,רמת חובב,מחוזי דרום,חסר מעמד,183097,559351,תורן קרקעי,21/01/2021,11/05/2021,08/01/2025,יש היתר,.0,0,לא קיימים אזורים מאוכלסים ברציפות,דור 3 4
7957,פלאפון,920525,קלנסואה,במרכז העיר,קלנסואה,קלנסווה,198475,687795,מתקן גישה אלחוטי,06/07/2021,07/12/2022,08/01/2025,יש היתר,61.3,7.31,בתוך מבנה מגורים בבניה,דור 3 4
4996,פלאפון,360175,בת ים,שד העצמאות 67,בת ים,בת ים,176341,659510,אנטנה משתפלת,17/04/2023,06/03/2024,08/01/2025,יש היתר,62.1,7.898,ברח` העצמאות 67 - מבנה מגורים - קומה 11 במרחק 41 מטר ובכיוון °170.,דור 3 4 5
4221,פלאפון,811635,ראשון לציון,"תרמ""ב 9",ראשון לציון,ראשון לציון,181567,652662,אנטנה משתפלת,12/12/2019,07/05/2024,08/01/2025,יש היתר,50.4,7.989,"בבניין מגורים רח` תרמ""ב 5   קומה 8 במרחק 48 מטר ובכיוון °50.",דור 3 4
7350,סלקום,23824,תל אביב -יפו,רח` אמסטרדם 28 תל אביב,תל אביב -יפו,תל אביב יפו,179446,665946,אנטנת עוקץ,28/08/2024,02/02/2025,08/01/2025,יש היתר,39.9,7.47,אמסטרדם 15-17,דור 4 5
1876,PHI (משרת את הוט ופרטנר),SO5490A,באר שבע,פארק אופיר,עירית באר שבע,באר שבע,181227,569830,תורן על הגג,29/01/2025,12/01/2025,08/01/2025,יש היתר,59.9,7.49,ביתנים - קומה 1 במרחק 51 מטר,דור  2 3 4
5506,פלאפון,820211,גאליה,צמוד למחסן תערובת,גן רווה,גאליה,178089,643434,תורן קרקעי,15/01/2024,13/03/2024,08/01/2025,יש היתר,.6,0.07,מחסן,דור 3 4 5
5089,פלאפון,812655,באר יעקב,מרכז רפואי אסף הרופא,באר יעקב,באר יעקב,184636,652489,מתקן גישה אלחוטי,13/12/2021,13/06/2021,08/01/2025,יש היתר,31.4,4.81,בקומה 2 בתוך הארכיון במרחק 5 מטר ובכיוון °0.,דור 3 4
6287,פלאפון,824297,בן זכאי,הרימון 39 .,חבל יבנה,בן זכאי,174358,640741,מתקן גישה אלחוטי,18/02/2021,14/09/2021,08/01/2025,יש היתר,48.9,7.62,בתוך בנה נגריה,דור 3 4
586,PHI (משרת את הוט ופרטנר),NC0601E,עכו,פארק אקסטרים עכו,עירית עכו,עכו,209310,758025,תורן קרקעי,30/07/2024,15/01/2025,08/01/2025,יש היתר,.6,0.07,משרדים טניס במרחק 130 מטר,דור  2 3 4 5
5990,סלקום,2366,יוקנעם עילית,רח` הכרמל 2,יוקנעם עילית,יוקנעם עילית,210084,729902,אנטנת עוקץ,26/03/2023,15/11/2023,08/01/2025,יש היתר,68.2,7.85,קניון כוכב יוקנעם,דור 2 3 4 5
6261,פלאפון,660125,יזרעאל,קיבוץ יזרעאל מול המשאבות,הגלבוע,יזרעאל,230156,718431,תורן קרקעי,05/04/2020,16/01/2025,08/01/2025,יש היתר,.8,0.219,חדר עובדים,דור 3 4 5
5434,פלאפון,650217,רמת ישי,בית העלמין,רמת ישי,עמק יזרעאל,216086,733680,תורן קרקעי,06/07/2020,16/01/2025,08/01/2025,יש היתר,.9,0.246,שטח פתוח,דור 3 4 5
8236,פלאפון,610046,צפת,כביש 89 עוקף צפת,צפת,צפת,247947,761168,תורן קרקעי,07/04/2020,16/01/2025,08/01/2025,יש היתר,1.0,0.274,בשטח פתוח,דור 3 4 5
5842,פלאפון,650705,אילניה,קצה צפון מזרחי של מטע זייתים  צפונית לבס,גליל תחתון,הגליל התחתון,239318,740874,תורן קרקעי,11/08/2020,16/01/2025,08/01/2025,יש היתר,1.0,0.274,שטח פתוח,דור 3 4 5
5436,פלאפון,650221,נצרת,על גג קניון נצרת,נצרת עילית,נצרת עילית,229409,733835,אנטנת עוקץ,25/12/2023,16/01/2025,08/01/2025,יש היתר,.8,0.219,קומה עליונה בקניון,דור 3 4 5
6262,פלאפון,660160,עין הנציב,סמוך לבריכת דגים מול קיבוץ עין הנציב,בקעת בית שאן,בקעת בית שאן,246843,708894,תורן קרקעי,29/05/2025,16/01/2025,08/01/2025,יש היתר,1.1,0.303,קרקע,דור 3 4 5
6690,פלאפון,711428,באר שבע,שלמה המלך 15,באר שבע,באר שבע,180644,574372,אנטנת עוקץ,04/08/2022,16/03/2023,08/01/2025,יש היתר,65.6,7.992,שלמה המלך 22 קומה 1 מבנה מגורים,דור 3 4 5
1829,PHI (משרת את הוט ופרטנר),NN0570I,קרית אתא,שדרות הציונות,עירית קרית אתא,קרית אתא,210348,745658,אנטנה משתפלת,14/03/2022,16/05/2022,08/01/2025,יש היתר,78.6,9.62,בהציונות 21 במרחק 55 מטר,דור  2 3 4 5
7285,סלקום,20095,עין העמק,בצמוד לכביש 672,מגידו,מגידו,207412,726399,תורן קרקעי,12/03/2023,16/11/2023,08/01/2025,יש היתר,.0,0,אין אזור מאוכלס ברציפות,דור 2 3 4 5
8364,פלאפון,925025,קלנסואה,מגורים  רח` טארק אבו זיאד פינת רח` חיפה,קלנסואה,קלנסווה,197137,688379,אנטנת עוקץ,19/01/2023,17/01/2024,08/01/2025,יש היתר,60.4,7.9,בתוך מבנה מגורים בבניה,דור 3 4
1737,PHI (משרת את הוט ופרטנר),WE3484C,תל אביב,גרינבויים 41,עירית תל אביב,תל אביב יפו,178026,660885,תורן על הגג,16/11/2023,17/03/2024,08/01/2025,יש היתר,72.8,7.92,בניין מסחרי - גרינבויים 37 במרחק 56 מטר,דור  3 4 5
1886,PHI (משרת את הוט ופרטנר),WE3540H,תל אביב,הירקון 99,עירית תל אביב,תל אביב יפו,178214,665214,תורן על הגג,03/11/2022,17/04/2023,08/01/2025,יש היתר,38.9,5.99,במלון המלך דוד בירקון 93 במרחק 67 מטר,דור  3 4 5
1484,PHI (משרת את הוט ופרטנר),SO5140B,באר שבע,"בזק ב""ש מול פארק קק""ל הדסה",עירית באר שבע,באר שבע,180768,575813,תורן על הגג,10/03/2020,19/01/2021,08/01/2025,יש היתר,26.7,4.21,רמה זו צפויה בשדרות יצחק רגר 199 - מבנה מגורים - קומה 3 במרחק 80 מטר,דור  2 3 4
1129,PHI (משרת את הוט ופרטנר),WE3166I,בת ים,ירושלים 30 בת ים,עירית בת ים,בת ים,176174,659262,מתקן גישה אלחוטי,29/03/2022,19/05/2022,08/01/2025,יש היתר,70.5,8.23,בירושלים 27 - מבנה מגורים - קומה 4 במרחק 23 מטר,דור  3 4
5012,פלאפון,360381,בת ים,רח` בן גוריון 138,בת ים,בת ים,175334,657622,אנטנת עוקץ,26/09/2024,21/07/2021,08/01/2025,יש היתר,75.7,7.988,במרפסת במרחק 2 מטר ובכיוון °205.,דור 3 4 5
572,PHI (משרת את הוט ופרטנר),NC0553D,חיפה,ליד אוניברסיטת חיפה,עירית חיפה,חיפה,201629,741149,תורן קרקעי,16/02/2023,22/03/2023,08/01/2025,יש היתר,43.9,5.67,אבא חושי 188 במרחק 73 מטר,דור  2 3 4
7062,פלאפון,711475,גבעות בר,גבעות בר,בני שמעון,בני שמעון,176448,585048,תורן קרקעי,08/03/2022,23/05/2022,08/01/2025,יש היתר,.0,0,אין אזור מאוכלס ברציפות,דור 3 4 5
570,PHI (משרת את הוט ופרטנר),NC0551F,חיפה,אנטוורפן 54 חיפה,עירית חיפה,חיפה,199614,741389,תורן על הגג,28/11/2022,24/04/2023,08/01/2025,יש היתר,73.7,8.87,באנטוורפן 47 במרחק 32.00 מטר,דור  3 4 5
5481,פלאפון,820020,יבנה,ירמוך 1,יבנה,יבנה,174596,643973,תורן על הגג,22/04/2020,26/01/2025,08/01/2025,יש היתר,76.9,7.71,בתוך מבנה מזרחי צמוד,דור 3 4 5
4136,פלאפון,350421,פתח תקווה,דרך רוטשילד 93,פתח תקווה,פתח תקווה,189090,665726,מתקן גישה אלחוטי,29/05/2024,26/01/2025,08/01/2025,יש היתר,20.6,2.871,ברח רוטשילד 89 - בניין מגורים 6 קומות - קומה 5 + מרפסת במרחק 28 מטר ובכיוון °355.,דור 3 4
4239,פלאפון,811798,נס ציונה,בכניסה לבית הקברות,נס ציונה,נס ציונה,180778,646274,תורן קרקעי,19/10/2022,26/03/2023,08/01/2025,יש היתר,1.8,0.395,מבנה חד קומתי - קרקע במרחק 68 מטרים בכיוון 75 מעלות,דור 3 4 5
8345,פלאפון,924122,טייבה,מזרח טייבה,טייבה,טייבה,201444,685139,מתקן גישה אלחוטי,03/03/2025,27/01/2025,08/01/2025,יש היתר,51.5,7.966,במבנה מגורים - קומה 2 - מרפסת במרחק 12 מטר ובכיוון °45.,דור 3 4
1263,PHI (משרת את הוט ופרטנר),NC4738C,קרית ביאליק,קרן היסוד 64 קרית ביאליק,עירית קרית ביאליק,קרית ביאליק,208590,748896,תורן על הגג,25/08/2024,27/01/2025,08/01/2025,יש היתר,50.5,6.84,השקדים 2 4 במרחק 34 מטר,דור  2 3 4
6277,פלאפון,711002,רהט,רהט א.ת,רהט,רהט,178566,589523,תורן על הגג,23/06/2021,28/02/2022,08/01/2025,יש היתר,30.4,7.789,במבנה 3 קומות - ק.2 במרחק 32 מטר ובכיוון °270.,דור 3 4
4233,פלאפון,811766,ראשון לציון,גדולי ישראל פינת השירה העברית,ראשון לציון,ראשון לציון,178319,654006,תורן קרקעי,16/02/2025,29/08/2021,08/01/2025,יש היתר,42.2,6.824,במפלס קרקע/פארק ציבורי במרחק 70 מטר ובכיוון °300.,דור 3 4
6898,סלקום,7821,מי עמי,עמוד תאורה מושב מי עמי,מנשה,מי עמי,214063,712507,תורן קרקעי,05/09/2023,30/04/2024,08/01/2025,יש היתר,66.7,7.94,שורת צמודי קרקע על קרקע נמוכה,דור 2 3 4 5
2887,PHI (משרת את הוט ופרטנר),TS0114D,חולון,גולומב 52,עירית חולון,חולון,178723,658175,תורן על הגג,09/03/2021,30/05/2021,08/01/2025,יש היתר,39.1,6.03,בגולומב 50 במרחק 31 מטר,דור  2 3 4 5
5892,פלאפון,820574,ניר בנים,לצד כביש  הגישה לישובים  ניר בנים  וזרחי,שפיר,באר טוביה,176900,620652,תורן קרקעי,15/02/2021,30/06/2021,08/01/2025,יש היתר,1.7,0.19,קרקע,דור 3 4
